 0.35057E-06 0.17981E-08 0.00000E+00    30001     1686    4     1681 0.479E+10 0.12167E-11  0.35057E-06
   2    0.35790E-06    0.10342E-07    0.18276E+01    0.10168E-04    0.35790E-06
   3    0.35011E-06    0.40526E-08    0.10353E+01    0.28562E-05    0.35011E-06
   4    0.35040E-06    0.20452E-08    0.73829E+00    0.20815E-05    0.35040E-06
