 0.34954E-06 0.18594E-08 0.00000E+00    30001     1687    4     1683 0.481E+10 0.12163E-11  0.34954E-06
   2    0.35737E-06    0.95536E-08    0.16908E+01    0.62956E-05    0.35737E-06
   3    0.34511E-06    0.41059E-08    0.10641E+01    0.38484E-05    0.34511E-06
   4    0.35029E-06    0.21369E-08    0.77163E+00    0.19474E-05    0.35029E-06
