 0.14146E-05 0.73524E-08 0.00000E+00    30001     1646    4     1642 0.116E+10 0.48981E-11  0.14146E-05
   2    0.14555E-05    0.41067E-07    0.17845E+01    0.54038E-04    0.14555E-05
   3    0.14227E-05    0.16540E-07    0.10398E+01    0.10971E-04    0.14227E-05
   4    0.14106E-05    0.83763E-08    0.75110E+00    0.10891E-04    0.14106E-05
