 0.68293E-07 0.15139E-08 0.00000E+00    13329     1186    3      570 0.835E+10 0.47053E-12  0.68293E-07
   1    0.81969E-07    0.89319E-08    0.39709E+01    0.43367E-05    0.81969E-07
   2    0.68127E-07    0.33479E-08    0.31080E+01    0.71387E-05    0.68127E-07
   3    0.67757E-07    0.15081E-08    0.19908E+01    0.18408E-05    0.67757E-07
