 0.72635E-06 0.38611E-08 0.00000E+00    30001     1688    4     1683 0.232E+10 0.25286E-11  0.72635E-06
   2    0.72687E-06    0.19815E-07    0.17241E+01    0.11118E-04    0.72687E-06
   3    0.71886E-06    0.86593E-08    0.10774E+01    0.57798E-05    0.71886E-06
   4    0.72822E-06    0.44194E-08    0.76764E+00    0.57105E-05    0.72822E-06
