 0.29414E-06 0.15334E-08 0.00000E+00    30001     1665    4     1661 0.565E+10 0.10177E-11  0.29414E-06
   2    0.29854E-06    0.83319E-08    0.17651E+01    0.12204E-04    0.29854E-06
   3    0.29733E-06    0.34286E-08    0.10314E+01    0.23776E-05    0.29733E-06
   4    0.29308E-06    0.17518E-08    0.75606E+00    0.23335E-05    0.29308E-06
