 0.54509E-06 0.29000E-08 0.00000E+00    30001     1645    4     1640 0.301E+10 0.18880E-11  0.54509E-06
   2    0.55682E-06    0.15382E-07    0.17472E+01    0.15815E-04    0.55682E-06
   3    0.54811E-06    0.65114E-08    0.10626E+01    0.73779E-05    0.54811E-06
   4    0.54373E-06    0.33131E-08    0.77076E+00    0.48747E-05    0.54373E-06
