 0.72196E-06 0.38900E-08 0.00000E+00    30001     1585    4     1580 0.219E+10 0.24974E-11  0.72196E-06
   2    0.72773E-06    0.20733E-07    0.18018E+01    0.22342E-04    0.72773E-06
   3    0.73173E-06    0.89543E-08    0.10945E+01    0.87705E-05    0.73173E-06
   4    0.71924E-06    0.44153E-08    0.77650E+00    0.52030E-05    0.71924E-06
