 0.19836E-05 0.10300E-07 0.00000E+00    30001     1684    4     1679 0.846E+09 0.68858E-11  0.19836E-05
   2    0.19996E-05    0.55687E-07    0.17614E+01    0.54753E-04    0.19996E-05
   3    0.19825E-05    0.23275E-07    0.10501E+01    0.15993E-04    0.19825E-05
   4    0.19831E-05    0.11738E-07    0.74873E+00    0.93449E-05    0.19831E-05
