 0.10302E-05 0.54799E-08 0.00000E+00    30001     1693    4     1689 0.164E+10 0.35850E-11  0.10302E-05
   2    0.10530E-05    0.28151E-07    0.16908E+01    0.18552E-04    0.10530E-05
   3    0.10169E-05    0.12098E-07    0.10641E+01    0.11340E-04    0.10169E-05
   4    0.10325E-05    0.62978E-08    0.77155E+00    0.57384E-05    0.10325E-05
