 0.12310E-05 0.65493E-08 0.00000E+00    30001     1645    4     1640 0.133E+10 0.42637E-11  0.12310E-05
   2    0.12575E-05    0.34739E-07    0.17472E+01    0.35714E-04    0.12575E-05
   3    0.12378E-05    0.14705E-07    0.10626E+01    0.16662E-04    0.12378E-05
   4    0.12279E-05    0.74823E-08    0.77075E+00    0.11009E-04    0.12279E-05
