 0.14164E-05 0.73601E-08 0.00000E+00    30001     1653    4     1648 0.116E+10 0.49274E-11  0.14164E-05
   2    0.13718E-05    0.38207E-07    0.17615E+01    0.38712E-04    0.13718E-05
   3    0.14139E-05    0.16388E-07    0.10367E+01    0.10677E-04    0.14139E-05
   4    0.14191E-05    0.84355E-08    0.75190E+00    0.11084E-04    0.14191E-05
